t,func,frame_id,ch,rawdata,agc,hr_bpm,hr_conf,spo2_pct,spo2_conf
1.319,HR,0,0,10551595,g5/25mA/0mA,,,,
1.319,HR,0,1,10023921,g5/25mA/0mA,,,,
1.319,HR,0,2,10578069,g5/25mA/0mA,,,,
1.319,HR,0,3,13427063,g5/25mA/0mA,,,,
1.319,HR,1,0,10550709,g5/25mA/0mA,,,,
1.319,HR,1,1,10022821,g5/25mA/0mA,,,,
1.319,HR,1,2,10578273,g5/25mA/0mA,,,,
1.319,HR,1,3,13429759,g5/25mA/0mA,,,,
1.319,HR,2,0,10551570,g5/25mA/0mA,,,,
1.319,HR,2,1,10022128,g5/25mA/0mA,,,,
1.319,HR,2,2,10577267,g5/25mA/0mA,,,,
1.319,HR,2,3,13426917,g5/25mA/0mA,,,,
1.319,HR,3,0,10553669,g5/25mA/0mA,,,,
1.319,HR,3,1,10021592,g5/25mA/0mA,,,,
1.319,HR,3,2,10576224,g5/25mA/0mA,,,,
1.319,HR,3,3,13423463,g5/25mA/0mA,,,,
1.319,HR,4,0,10553788,g5/25mA/0mA,,,,
1.319,HR,4,1,10022701,g5/25mA/0mA,,,,
1.319,HR,4,2,10577259,g5/25mA/0mA,,,,
1.319,HR,4,3,13425764,g5/25mA/0mA,,,,
1.319,HR,5,0,10553703,g5/25mA/0mA,,,,
1.319,HR,5,1,10023811,g5/25mA/0mA,,,,
1.319,HR,5,2,10579263,g5/25mA/0mA,,,,
1.319,HR,5,3,13432598,g5/25mA/0mA,,,,
1.322,HR,6,0,10554444,g5/25mA/0mA,,,,
1.322,HR,6,1,10023649,g5/25mA/0mA,,,,
1.322,HR,6,2,10580491,g5/25mA/0mA,,,,
1.322,HR,6,3,13437871,g5/25mA/0mA,,,,
1.322,HR,7,0,10557781,g5/25mA/0mA,,,,
1.322,HR,7,1,10023792,g5/25mA/0mA,,,,
1.322,HR,7,2,10580175,g5/25mA/0mA,,,,
1.322,HR,7,3,13435388,g5/25mA/0mA,,,,
1.322,HR,8,0,10559683,g5/25mA/0mA,,,,
1.322,HR,8,1,10024518,g5/25mA/0mA,,,,
1.322,HR,8,2,10579579,g5/25mA/0mA,,,,
1.322,HR,8,3,13432497,g5/25mA/0mA,,,,
1.322,HR,9,0,10560229,g5/25mA/0mA,,,,
1.322,HR,9,1,10026036,g5/25mA/0mA,,,,
1.322,HR,9,2,10580765,g5/25mA/0mA,,,,
1.322,HR,9,3,13436036,g5/25mA/0mA,,,,
1.322,HR,10,0,10560239,g5/25mA/0mA,,,,
1.322,HR,10,1,10027053,g5/25mA/0mA,,,,
1.322,HR,10,2,10583058,g5/25mA/0mA,,,,
1.322,HR,10,3,13442392,g5/25mA/0mA,,,,
1.322,HR,11,0,10560655,g5/25mA/0mA,,,,
1.322,HR,11,1,10027682,g5/25mA/0mA,,,,
1.322,HR,11,2,10584432,g5/25mA/0mA,,,,
1.322,HR,11,3,13447912,g5/25mA/0mA,,,,
1.322,HR,12,0,10563668,g5/25mA/0mA,,,,
1.322,HR,12,1,10027844,g5/25mA/0mA,,,,
1.322,HR,12,2,10584244,g5/25mA/0mA,,,,
1.322,HR,12,3,13445217,g5/25mA/0mA,,,,
1.322,HR,13,0,10565851,g5/25mA/0mA,,,,
1.322,HR,13,1,10028639,g5/25mA/0mA,,,,
1.322,HR,13,2,10583894,g5/25mA/0mA,,,,
1.322,HR,13,3,13442128,g5/25mA/0mA,,,,
1.322,HR,14,0,10566610,g5/25mA/0mA,,,,
1.322,HR,14,1,10030686,g5/25mA/0mA,,,,
1.322,HR,14,2,10585439,g5/25mA/0mA,,,,
1.322,HR,14,3,13446180,g5/25mA/0mA,,,,
1.322,HR,15,0,10566380,g5/25mA/0mA,,,,
1.322,HR,15,1,10032291,g5/25mA/0mA,,,,
1.322,HR,15,2,10587889,g5/25mA/0mA,,,,
1.322,HR,15,3,13452707,g5/25mA/0mA,,,,
1.322,HR,16,0,10567864,g5/25mA/0mA,,,,
1.322,HR,16,1,10032870,g5/25mA/0mA,,,,
1.322,HR,16,2,10589602,g5/25mA/0mA,,,,
1.322,HR,16,3,13457485,g5/25mA/0mA,,,,
1.322,HR,17,0,10570835,g5/25mA/0mA,,,,
1.322,HR,17,1,10033869,g5/25mA/0mA,,,,
1.322,HR,17,2,10589577,g5/25mA/0mA,,,,
1.322,HR,17,3,13456401,g5/25mA/0mA,,,,
1.322,HR,18,0,10569357,g5/25mA/0mA,,,,
1.322,HR,18,1,10032905,g5/25mA/0mA,,,,
1.322,HR,18,2,10587393,g5/25mA/0mA,,,,
1.322,HR,18,3,13449023,g5/25mA/0mA,,,,
1.322,HR,19,0,10559675,g5/25mA/0mA,,,,
1.322,HR,19,1,10028544,g5/25mA/0mA,,,,
1.322,HR,19,2,10584568,g5/25mA/0mA,,,,
1.322,HR,19,3,13442087,g5/25mA/0mA,,,,
1.352,HR,20,0,10550154,g5/25mA/0mA,,,,
1.352,HR,20,1,10024987,g5/25mA/0mA,,,,
1.352,HR,20,2,10582504,g5/25mA/0mA,,,,
1.352,HR,20,3,13437112,g5/25mA/0mA,,,,
1.352,HR,21,0,10545512,g5/25mA/0mA,,,,
1.352,HR,21,1,10021634,g5/25mA/0mA,,,,
1.352,HR,21,2,10579485,g5/25mA/0mA,,,,
1.352,HR,21,3,13432829,g5/25mA/0mA,,,,
1.352,HR,22,0,10546450,g5/25mA/0mA,,,,
1.352,HR,22,1,10018563,g5/25mA/0mA,,,,
1.352,HR,22,2,10576438,g5/25mA/0mA,,,,
1.352,HR,22,3,13426028,g5/25mA/0mA,,,,
1.352,HR,23,0,10547192,g5/25mA/0mA,,,,
1.352,HR,23,1,10017624,g5/25mA/0mA,,,,
1.352,HR,23,2,10575167,g5/25mA/0mA,,,,
1.352,HR,23,3,13420296,g5/25mA/0mA,,,,
1.352,HR,24,0,10545743,g5/25mA/0mA,,,,
1.352,HR,24,1,10017429,g5/25mA/0mA,,,,
1.352,HR,24,2,10575738,g5/25mA/0mA,,,,
1.352,HR,24,3,13422421,g5/25mA/0mA,,,,
1.352,HR,25,0,10544251,g5/25mA/0mA,,,,
1.352,HR,25,1,10018103,g5/25mA/0mA,,,,
1.352,HR,25,2,10577052,g5/25mA/0mA,,,,
1.352,HR,25,3,13427599,g5/25mA/0mA,,,,
1.352,HR,26,0,10544378,g5/25mA/0mA,,,,
1.352,HR,26,1,10017154,g5/25mA/0mA,,,,
1.352,HR,26,2,10577684,g5/25mA/0mA,,,,
1.352,HR,26,3,13429809,g5/25mA/0mA,,,,
1.353,HR,27,0,10546639,g5/25mA/0mA,,,,
1.353,HR,27,1,10016901,g5/25mA/0mA,,,,
1.353,HR,27,2,10576337,g5/25mA/0mA,,,,
1.353,HR,27,3,13426618,g5/25mA/0mA,,,,
1.353,HR,28,0,10547535,g5/25mA/0mA,,,,
1.353,HR,28,1,10017130,g5/25mA/0mA,,,,
1.353,HR,28,2,10574903,g5/25mA/0mA,,,,
1.353,HR,28,3,13419716,g5/25mA/0mA,,,,
1.353,HR,29,0,10545855,g5/25mA/0mA,,,,
1.353,HR,29,1,10016643,g5/25mA/0mA,,,,
1.353,HR,29,2,10576029,g5/25mA/0mA,,,,
1.353,HR,29,3,13422020,g5/25mA/0mA,,,,
1.353,HR,30,0,10544258,g5/25mA/0mA,,,,
1.353,HR,30,1,10017292,g5/25mA/0mA,,,,
1.353,HR,30,2,10577240,g5/25mA/0mA,,,,
1.353,HR,30,3,13425893,g5/25mA/0mA,,,,
1.353,HR,31,0,10545436,g5/25mA/0mA,,,,
1.353,HR,31,1,10017089,g5/25mA/0mA,,,,
1.353,HR,31,2,10577037,g5/25mA/0mA,,,,
1.353,HR,31,3,13426277,g5/25mA/0mA,,,,
1.353,HR,32,0,10548849,g5/25mA/0mA,,,,
1.353,HR,32,1,10017700,g5/25mA/0mA,,,,
1.353,HR,32,2,10577300,g5/25mA/0mA,,,,
1.353,HR,32,3,13426781,g5/25mA/0mA,,,,
1.444,SPO2,0,0,16601144,g2/63mA/0mA,,,,
1.444,SPO2,0,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,1,0,16601236,g2/63mA/0mA,,,,
1.444,SPO2,1,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,2,0,16601291,g2/63mA/0mA,,,,
1.444,SPO2,2,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,3,0,16601185,g2/63mA/0mA,,,,
1.444,SPO2,3,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,4,0,16601264,g2/63mA/0mA,,,,
1.444,SPO2,4,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,5,0,16601273,g2/63mA/0mA,,,,
1.444,SPO2,5,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,6,0,16601250,g2/63mA/0mA,,,,
1.444,SPO2,6,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,7,0,16601198,g2/63mA/0mA,,,,
1.444,SPO2,7,1,16777215,g2/51mA/0mA,,,,
1.444,SPO2,8,0,16601250,g2/63mA/0mA,,,,
1.444,SPO2,8,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,9,0,16601335,g2/63mA/0mA,,,,
1.445,SPO2,9,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,10,0,16601274,g2/63mA/0mA,,,,
1.445,SPO2,10,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,11,0,16601312,g2/63mA/0mA,,,,
1.445,SPO2,11,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,12,0,16601404,g2/63mA/0mA,,,,
1.445,SPO2,12,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,13,0,16601212,g2/63mA/0mA,,,,
1.445,SPO2,13,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,14,0,16601200,g2/63mA/0mA,,,,
1.445,SPO2,14,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,15,0,16601239,g2/63mA/0mA,,,,
1.445,SPO2,15,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,16,0,16601162,g2/63mA/0mA,,,,
1.445,SPO2,16,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,17,0,16601256,g2/63mA/0mA,,,,
1.445,SPO2,17,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,18,0,16601353,g2/63mA/0mA,,,,
1.445,SPO2,18,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,19,0,16601273,g2/63mA/0mA,,,,
1.445,SPO2,19,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,20,0,16601324,g2/63mA/0mA,,,,
1.445,SPO2,20,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,21,0,16601233,g2/63mA/0mA,,,,
1.445,SPO2,21,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,22,0,16601255,g2/63mA/0mA,,,,
1.445,SPO2,22,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,23,0,16601233,g2/63mA/0mA,,,,
1.445,SPO2,23,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,24,0,16601243,g2/63mA/0mA,,,,
1.445,SPO2,24,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,25,0,16601311,g2/63mA/0mA,,,,
1.445,SPO2,25,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,26,0,16601206,g2/63mA/0mA,,,,
1.445,SPO2,26,1,16777215,g2/51mA/0mA,,,,
1.445,SPO2,27,0,16601324,g2/63mA/0mA,,,,
1.445,SPO2,27,1,16777215,g2/51mA/0mA,,,,
1.446,SPO2,28,0,16601291,g2/63mA/0mA,,,,
1.446,SPO2,28,1,16777215,g2/51mA/0mA,,,,
1.446,SPO2,29,0,16601231,g2/63mA/0mA,,,,
1.446,SPO2,29,1,16777215,g2/51mA/0mA,,,,
1.446,SPO2,30,0,16601225,g2/63mA/0mA,,,,
1.446,SPO2,30,1,16777215,g2/51mA/0mA,,,,
1.446,SPO2,31,0,16601198,g2/63mA/0mA,,,,
1.446,SPO2,31,1,16777215,g2/51mA/0mA,,,,
1.446,SPO2,32,0,16601195,g2/63mA/0mA,,,,
1.446,SPO2,32,1,16777215,g2/51mA/0mA,,,,
2.639,HR,33,0,10551340,g5/54mA/54mA,,,,
2.639,HR,33,1,10019519,g5/54mA/54mA,,,,
2.639,HR,33,2,10577974,g5/54mA/54mA,,,,
2.639,HR,33,3,13425689,g5/54mA/54mA,,,,
2.639,HR,34,0,16285569,g5/54mA/54mA,,,,
2.639,HR,34,1,14278386,g5/54mA/54mA,,,,
2.639,HR,34,2,16537616,g5/54mA/54mA,,,,
2.639,HR,34,3,16521023,g5/54mA/54mA,,,,
2.639,HR,35,0,16284970,g5/54mA/54mA,,,,
2.639,HR,35,1,14282754,g5/54mA/54mA,,,,
2.639,HR,35,2,16537734,g5/54mA/54mA,,,,
2.639,HR,35,3,16521049,g5/54mA/54mA,,,,
2.639,HR,36,0,16291455,g5/54mA/54mA,,,,
2.639,HR,36,1,14289145,g5/54mA/54mA,,,,
2.639,HR,36,2,16537743,g5/54mA/54mA,,,,
2.639,HR,36,3,16521090,g5/54mA/54mA,,,,
2.639,HR,37,0,16303911,g5/54mA/54mA,,,,
2.639,HR,37,1,14291414,g5/54mA/54mA,,,,
2.639,HR,37,2,16537659,g5/54mA/54mA,,,,
2.639,HR,37,3,16521125,g5/54mA/54mA,,,,
2.639,HR,38,0,16313149,g5/54mA/54mA,,,,
2.639,HR,38,1,14292267,g5/54mA/54mA,,,,
2.639,HR,38,2,16537580,g5/54mA/54mA,,,,
2.639,HR,38,3,16521116,g5/54mA/54mA,,,,
2.679,HR,39,0,16310301,g5/54mA/54mA,,,,
2.679,HR,39,1,14295151,g5/54mA/54mA,,,,
2.679,HR,39,2,16537641,g5/54mA/54mA,,,,
2.679,HR,39,3,16521038,g5/54mA/54mA,,,,
2.679,HR,40,0,16309096,g5/54mA/54mA,,,,
2.679,HR,40,1,14301763,g5/54mA/54mA,,,,
2.679,HR,40,2,16537428,g5/54mA/54mA,,,,
2.679,HR,40,3,16521140,g5/54mA/54mA,,,,
2.679,HR,41,0,16318115,g5/54mA/54mA,,,,
2.679,HR,41,1,14305534,g5/54mA/54mA,,,,
2.679,HR,41,2,16537625,g5/54mA/54mA,,,,
2.679,HR,41,3,16520978,g5/54mA/54mA,,,,
2.679,HR,42,0,16329760,g5/54mA/54mA,,,,
2.679,HR,42,1,14308442,g5/54mA/54mA,,,,
2.679,HR,42,2,16537718,g5/54mA/54mA,,,,
2.679,HR,42,3,16520996,g5/54mA/54mA,,,,
2.679,HR,43,0,16335665,g5/54mA/54mA,,,,
2.679,HR,43,1,14313492,g5/54mA/54mA,,,,
2.679,HR,43,2,16537700,g5/54mA/54mA,,,,
2.679,HR,43,3,16521192,g5/54mA/54mA,,,,
2.679,HR,44,0,16333692,g5/54mA/54mA,,,,
2.679,HR,44,1,14318621,g5/54mA/54mA,,,,
2.679,HR,44,2,16537693,g5/54mA/54mA,,,,
2.679,HR,44,3,16521083,g5/54mA/54mA,,,,
2.679,HR,45,0,16338078,g5/54mA/54mA,,,,
2.679,HR,45,1,14327040,g5/54mA/54mA,,,,
2.679,HR,45,2,16537591,g5/54mA/54mA,,,,
2.679,HR,45,3,16521399,g5/54mA/54mA,,,,
2.789,HR,46,0,16346694,g5/54mA/54mA,,,,
2.789,HR,46,1,14332365,g5/54mA/54mA,,,,
2.789,HR,46,2,16537641,g5/54mA/54mA,,,,
2.789,HR,46,3,16521210,g5/54mA/54mA,,,,
2.789,HR,47,0,16339315,g5/54mA/54mA,,,,
2.789,HR,47,1,14327364,g5/54mA/54mA,,,,
2.789,HR,47,2,16537794,g5/54mA/54mA,,,,
2.789,HR,47,3,16521185,g5/54mA/54mA,,,,
2.789,HR,48,0,16307160,g5/54mA/54mA,,,,
2.790,HR,48,1,14310857,g5/54mA/54mA,,,,
2.790,HR,48,2,16537674,g5/54mA/54mA,,,,
2.790,HR,48,3,16521065,g5/54mA/54mA,,,,
2.790,HR,49,0,16275605,g5/54mA/54mA,,,,
2.790,HR,49,1,14294213,g5/54mA/54mA,,,,
2.790,HR,49,2,16537614,g5/54mA/54mA,,,,
2.790,HR,49,3,16521175,g5/54mA/54mA,,,,
2.790,HR,50,0,16262764,g5/54mA/54mA,,,,
2.790,HR,50,1,14284392,g5/54mA/54mA,,,,
2.790,HR,50,2,16537761,g5/54mA/54mA,,,,
2.790,HR,50,3,16521236,g5/54mA/54mA,,,,
2.790,HR,51,0,16264615,g5/54mA/54mA,,,,
2.790,HR,51,1,14274872,g5/54mA/54mA,,,,
2.790,HR,51,2,16537829,g5/54mA/54mA,,,,
2.790,HR,51,3,16521158,g5/54mA/54mA,,,,
2.790,HR,52,0,16266091,g5/54mA/54mA,,,,
2.790,HR,52,1,14271202,g5/54mA/54mA,,,,
2.790,HR,52,2,16537667,g5/54mA/54mA,,,,
2.790,HR,52,3,16521023,g5/54mA/54mA,,,,
2.791,HR,53,0,16260255,g5/54mA/54mA,,,,
2.791,HR,53,1,14271835,g5/54mA/54mA,,,,
2.791,HR,53,2,16537727,g5/54mA/54mA,,,,
2.791,HR,53,3,16521125,g5/54mA/54mA,,,,
2.791,HR,54,0,16256110,g5/54mA/54mA,,,,
2.791,HR,54,1,14274335,g5/54mA/54mA,,,,
2.791,HR,54,2,16537580,g5/54mA/54mA,,,,
2.791,HR,54,3,16521125,g5/54mA/54mA,,,,
2.791,HR,55,0,16257620,g5/54mA/54mA,,,,
2.791,HR,55,1,14275306,g5/54mA/54mA,,,,
2.791,HR,55,2,16537871,g5/54mA/54mA,,,,
2.791,HR,55,3,16521140,g5/54mA/54mA,,,,
2.791,HR,56,0,16261092,g5/54mA/54mA,,,,
2.791,HR,56,1,14276365,g5/54mA/54mA,,,,
2.791,HR,56,2,16537625,g5/54mA/54mA,,,,
2.791,HR,56,3,16521038,g5/54mA/54mA,,,,
2.791,HR,57,0,16261714,g5/54mA/54mA,,,,
2.791,HR,57,1,14278266,g5/54mA/54mA,,,,
2.791,HR,57,2,16537667,g5/54mA/54mA,,,,
2.791,HR,57,3,16521023,g5/54mA/54mA,,,,
2.791,HR,58,0,16253901,g5/54mA/54mA,,,,
2.791,HR,58,1,14275179,g5/54mA/54mA,,,,
2.791,HR,58,2,16537907,g5/54mA/54mA,,,,
2.791,HR,58,3,16521158,g5/54mA/54mA,,,,
2.791,HR,59,0,16249916,g5/54mA/54mA,,,,
2.791,HR,59,1,14275981,g5/54mA/54mA,,,,
2.791,HR,59,2,16537709,g5/54mA/54mA,,,,
2.791,HR,59,3,16521210,g5/54mA/54mA,,,,
2.825,HR,60,0,16254958,g5/54mA/54mA,,,,
2.825,HR,60,1,14279165,g5/54mA/54mA,,,,
2.825,HR,60,2,16537779,g5/54mA/54mA,,,,
2.825,HR,60,3,16521080,g5/54mA/54mA,,,,
2.825,HR,61,0,16262072,g5/54mA/54mA,,,,
2.825,HR,61,1,14278344,g5/54mA/54mA,,,,
2.825,HR,61,2,16537776,g5/54mA/54mA,,,,
2.825,HR,61,3,16521083,g5/54mA/54mA,,,,
2.825,HR,62,0,16269912,g5/54mA/54mA,,,,
2.825,HR,62,1,14280032,g5/54mA/54mA,,,,
2.825,HR,62,2,16537641,g5/54mA/54mA,,,,
2.825,HR,62,3,16521200,g5/54mA/54mA,,,,
2.825,HR,63,0,16265460,g5/54mA/54mA,,,,
2.825,HR,63,1,14279795,g5/54mA/54mA,,,,
2.825,HR,63,2,16537496,g5/54mA/54mA,,,,
2.825,HR,63,3,16520918,g5/54mA/54mA,,,,
2.825,HR,64,0,16265195,g5/54mA/54mA,,,,
2.825,HR,64,1,14283360,g5/54mA/54mA,,,,
2.825,HR,64,2,16537649,g5/54mA/54mA,,,,
2.825,HR,64,3,16520885,g5/54mA/54mA,,,,
2.825,HR,65,0,16273572,g5/54mA/54mA,,,,
2.825,HR,65,1,14286431,g5/54mA/54mA,,,,
2.825,HR,65,2,16537614,g5/54mA/54mA,,,,
2.825,HR,65,3,16521056,g5/54mA/54mA,,,,
2.825,HR,66,0,16279528,g5/54mA/54mA,,,,
2.825,HR,66,1,14290466,g5/54mA/54mA,,,,
2.825,HR,66,2,16537752,g5/54mA/54mA,,,,
2.825,HR,66,3,16520955,g5/54mA/54mA,,,,
2.825,SPO2,33,0,16601152,g2/33mA/0mA,,,,
2.825,SPO2,33,1,16777215,g2/22mA/0mA,,,,
2.825,SPO2,34,0,16602076,g2/33mA/0mA,,,,
2.825,SPO2,34,1,15257312,g2/22mA/0mA,,,,
2.825,SPO2,35,0,16602024,g2/33mA/0mA,,,,
2.825,SPO2,35,1,15256017,g2/22mA/0mA,,,,
2.825,SPO2,36,0,16602089,g2/33mA/0mA,,,,
2.825,SPO2,36,1,15259080,g2/22mA/0mA,,,,
2.825,SPO2,37,0,16602127,g2/33mA/0mA,,,,
2.825,SPO2,37,1,15263996,g2/22mA/0mA,,,,
2.825,SPO2,38,0,16602027,g2/33mA/0mA,,,,
2.825,SPO2,38,1,15265832,g2/22mA/0mA,,,,
2.825,SPO2,39,0,16602148,g2/33mA/0mA,,,,
2.825,SPO2,39,1,15261527,g2/22mA/0mA,,,,
2.825,SPO2,40,0,16601994,g2/33mA/0mA,,,,
2.825,SPO2,40,1,15260872,g2/22mA/0mA,,,,
2.825,SPO2,41,0,16602112,g2/33mA/0mA,,,,
2.825,SPO2,41,1,15264959,g2/22mA/0mA,,,,
2.826,SPO2,42,0,16602117,g2/33mA/0mA,,,,
2.826,SPO2,42,1,15269008,g2/22mA/0mA,,,,
2.826,SPO2,43,0,16602127,g2/33mA/0mA,,,,
2.826,SPO2,43,1,15269514,g2/22mA/0mA,,,,
2.826,SPO2,44,0,16602013,g2/33mA/0mA,,,,
2.826,SPO2,44,1,15266368,g2/22mA/0mA,,,,
2.826,SPO2,45,0,16602158,g2/33mA/0mA,,,,
2.826,SPO2,45,1,15267722,g2/22mA/0mA,,,,
2.826,SPO2,46,0,16602038,g2/33mA/0mA,,,,
2.826,SPO2,46,1,15271265,g2/22mA/0mA,,,,
2.826,SPO2,47,0,16602029,g2/33mA/0mA,,,,
2.826,SPO2,47,1,15272428,g2/22mA/0mA,,,,
2.826,SPO2,48,0,16602100,g2/33mA/0mA,,,,
2.826,SPO2,48,1,15264408,g2/22mA/0mA,,,,
2.826,SPO2,49,0,16602124,g2/33mA/0mA,,,,
2.826,SPO2,49,1,15256622,g2/22mA/0mA,,,,
2.826,SPO2,50,0,16601994,g2/33mA/0mA,,,,
2.826,SPO2,50,1,15256372,g2/22mA/0mA,,,,
2.880,SPO2,51,0,16602064,g2/33mA/0mA,,,,
2.880,SPO2,51,1,15259985,g2/22mA/0mA,,,,
2.880,SPO2,52,0,16602160,g2/33mA/0mA,,,,
2.880,SPO2,52,1,15260964,g2/22mA/0mA,,,,
2.880,SPO2,53,0,16602041,g2/33mA/0mA,,,,
2.880,SPO2,53,1,15257662,g2/22mA/0mA,,,,
2.880,SPO2,54,0,16602124,g2/33mA/0mA,,,,
2.880,SPO2,54,1,15256801,g2/22mA/0mA,,,,
2.880,SPO2,55,0,16602086,g2/33mA/0mA,,,,
2.880,SPO2,55,1,15258922,g2/22mA/0mA,,,,
2.880,SPO2,56,0,16602052,g2/33mA/0mA,,,,
2.880,SPO2,56,1,15260961,g2/22mA/0mA,,,,
2.880,SPO2,57,0,16602037,g2/33mA/0mA,,,,
2.880,SPO2,57,1,15261597,g2/22mA/0mA,,,,
2.880,SPO2,58,0,16602110,g2/33mA/0mA,,,,
2.880,SPO2,58,1,15257800,g2/22mA/0mA,,,,
2.880,SPO2,59,0,16602115,g2/33mA/0mA,,,,
2.880,SPO2,59,1,15257424,g2/22mA/0mA,,,,
2.884,SPO2,60,0,16602213,g2/33mA/0mA,,,,
2.884,SPO2,60,1,15260560,g2/22mA/0mA,,,,
2.884,SPO2,61,0,16602139,g2/33mA/0mA,,,,
2.884,SPO2,61,1,15263325,g2/22mA/0mA,,,,
2.884,SPO2,62,0,16602014,g2/33mA/0mA,,,,
2.884,SPO2,62,1,15265698,g2/22mA/0mA,,,,
2.884,SPO2,63,0,16602136,g2/33mA/0mA,,,,
2.884,SPO2,63,1,15261745,g2/22mA/0mA,,,,
2.884,SPO2,64,0,16602083,g2/33mA/0mA,,,,
2.884,SPO2,64,1,15262018,g2/22mA/0mA,,,,
2.884,SPO2,65,0,16602127,g2/33mA/0mA,,,,
2.884,SPO2,65,1,15264979,g2/22mA/0mA,,,,
3.991,HR,67,0,16285644,g5/32mA/32mA,,,,
3.991,HR,67,1,14293648,g5/32mA/32mA,,,,
3.991,HR,67,2,16537700,g5/32mA/32mA,,,,
3.991,HR,67,3,16521056,g5/32mA/32mA,,,,
3.991,HR,68,0,13601808,g5/32mA/32mA,,,,
3.991,HR,68,1,12299495,g5/32mA/32mA,,,,
3.991,HR,68,2,14914017,g5/32mA/32mA,,,,
3.991,HR,68,3,16520579,g5/32mA/32mA,,,,
3.991,HR,69,0,13601509,g5/32mA/32mA,,,,
3.991,HR,69,1,12301516,g5/32mA/32mA,,,,
3.992,HR,69,2,14918283,g5/32mA/32mA,,,,
3.992,HR,69,3,16520759,g5/32mA/32mA,,,,
3.992,HR,70,0,13606133,g5/32mA/32mA,,,,
3.992,HR,70,1,12305278,g5/32mA/32mA,,,,
3.992,HR,70,2,14919212,g5/32mA/32mA,,,,
3.992,HR,70,3,16520715,g5/32mA/32mA,,,,
3.992,HR,71,0,13611891,g5/32mA/32mA,,,,
3.992,HR,71,1,12307454,g5/32mA/32mA,,,,
3.992,HR,71,2,14922282,g5/32mA/32mA,,,,
3.992,HR,71,3,16520852,g5/32mA/32mA,,,,
3.992,HR,72,0,13615407,g5/32mA/32mA,,,,
3.992,HR,72,1,12309699,g5/32mA/32mA,,,,
3.992,HR,72,2,14925559,g5/32mA/32mA,,,,
3.992,HR,72,3,16520569,g5/32mA/32mA,,,,
3.993,HR,73,0,13614118,g5/32mA/32mA,,,,
3.993,HR,73,1,12309348,g5/32mA/32mA,,,,
3.993,HR,73,2,14930694,g5/32mA/32mA,,,,
3.993,HR,73,3,16520732,g5/32mA/32mA,,,,
3.993,HR,74,0,13612097,g5/32mA/32mA,,,,
3.993,HR,74,1,12309860,g5/32mA/32mA,,,,
3.993,HR,74,2,14932845,g5/32mA/32mA,,,,
3.993,HR,74,3,16520756,g5/32mA/32mA,,,,
3.993,HR,75,0,13600774,g5/32mA/32mA,,,,
3.993,HR,75,1,12306090,g5/32mA/32mA,,,,
3.993,HR,75,2,14925619,g5/32mA/32mA,,,,
3.993,HR,75,3,16520654,g5/32mA/32mA,,,,
3.993,HR,76,0,13584105,g5/32mA/32mA,,,,
3.993,HR,76,1,12296075,g5/32mA/32mA,,,,
3.993,HR,76,2,14914605,g5/32mA/32mA,,,,
3.993,HR,76,3,16520759,g5/32mA/32mA,,,,
3.993,HR,77,0,13571241,g5/32mA/32mA,,,,
3.993,HR,77,1,12285991,g5/32mA/32mA,,,,
3.993,HR,77,2,14903695,g5/32mA/32mA,,,,
3.993,HR,77,3,16520756,g5/32mA/32mA,,,,
3.993,HR,78,0,13563118,g5/32mA/32mA,,,,
3.993,HR,78,1,12276930,g5/32mA/32mA,,,,
3.993,HR,78,2,14899512,g5/32mA/32mA,,,,
3.993,HR,78,3,16520759,g5/32mA/32mA,,,,
3.993,HR,79,0,13560618,g5/32mA/32mA,,,,
3.993,HR,79,1,12273620,g5/32mA/32mA,,,,
3.993,HR,79,2,14897558,g5/32mA/32mA,,,,
3.993,HR,79,3,16520715,g5/32mA/32mA,,,,
3.994,HR,80,0,13562079,g5/32mA/32mA,,,,
3.994,HR,80,1,12272536,g5/32mA/32mA,,,,
3.994,HR,80,2,14894847,g5/32mA/32mA,,,,
3.994,HR,80,3,16520766,g5/32mA/32mA,,,,
