t,func,frame_id,ch,rawdata,agc,hr_bpm,hr_conf,spo2_pct,spo2_conf
1.378,SPO2,2,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,3,0,16602272,g2/63mA/0mA,,,,
1.378,SPO2,3,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,4,0,16602146,g2/63mA/0mA,,,,
1.378,SPO2,4,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,5,0,16602248,g2/63mA/0mA,,,,
1.378,SPO2,5,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,6,0,16602213,g2/63mA/0mA,,,,
1.378,SPO2,6,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,7,0,16602241,g2/63mA/0mA,,,,
1.378,SPO2,7,1,16777215,g2/51mA/0mA,,,,
1.378,SPO2,8,0,16602268,g2/63mA/0mA,,,,
1.378,SPO2,8,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,9,0,16602324,g2/63mA/0mA,,,,
1.379,SPO2,9,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,10,0,16602214,g2/63mA/0mA,,,,
1.379,SPO2,10,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,11,0,16602184,g2/63mA/0mA,,,,
1.379,SPO2,11,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,12,0,16602304,g2/63mA/0mA,,,,
1.379,SPO2,12,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,13,0,16602148,g2/63mA/0mA,,,,
1.379,SPO2,13,1,16777215,g2/51mA/0mA,,,,
1.379,SPO2,14,0,16602334,g2/63mA/0mA,,,,
1.379,SPO2,14,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,15,0,16602124,g2/63mA/0mA,,,,
1.380,SPO2,15,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,16,0,16602112,g2/63mA/0mA,,,,
1.380,SPO2,16,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,17,0,16602207,g2/63mA/0mA,,,,
1.380,SPO2,17,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,18,0,16602259,g2/63mA/0mA,,,,
1.380,SPO2,18,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,19,0,16602115,g2/63mA/0mA,,,,
1.380,SPO2,19,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,20,0,16602211,g2/63mA/0mA,,,,
1.380,SPO2,20,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,21,0,16602214,g2/63mA/0mA,,,,
1.380,SPO2,21,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,22,0,16602169,g2/63mA/0mA,,,,
1.380,SPO2,22,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,23,0,16602228,g2/63mA/0mA,,,,
1.380,SPO2,23,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,24,0,16602197,g2/63mA/0mA,,,,
1.380,SPO2,24,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,25,0,16602132,g2/63mA/0mA,,,,
1.380,SPO2,25,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,26,0,16602152,g2/63mA/0mA,,,,
1.380,SPO2,26,1,16777215,g2/51mA/0mA,,,,
1.380,SPO2,27,0,16602372,g2/63mA/0mA,,,,
1.380,SPO2,27,1,16777215,g2/51mA/0mA,,,,
1.406,SPO2,28,0,16602319,g2/63mA/0mA,,,,
1.406,SPO2,28,1,16777215,g2/51mA/0mA,,,,
1.406,SPO2,29,0,16602292,g2/63mA/0mA,,,,
1.406,SPO2,29,1,16777215,g2/51mA/0mA,,,,
1.406,SPO2,30,0,16602343,g2/63mA/0mA,,,,
1.406,SPO2,30,1,16777215,g2/51mA/0mA,,,,
1.406,SPO2,31,0,16602238,g2/63mA/0mA,,,,
1.406,SPO2,31,1,16777215,g2/51mA/0mA,,,,
1.407,SPO2,32,0,16602372,g2/63mA/0mA,,,,
1.407,SPO2,32,1,16777215,g2/51mA/0mA,,,,
2.696,HR,33,0,10620059,g5/51mA/51mA,,,,
2.696,HR,33,1,9716250,g5/51mA/51mA,,,,
2.696,HR,33,2,10097384,g5/51mA/51mA,,,,
2.696,HR,33,3,11316209,g5/51mA/51mA,,,,
2.696,HR,34,0,16219134,g5/51mA/51mA,,,,
2.696,HR,34,1,12968387,g5/51mA/51mA,,,,
2.696,HR,34,2,15640453,g5/51mA/51mA,,,,
2.696,HR,34,3,16517807,g5/51mA/51mA,,,,
2.696,HR,35,0,16220799,g5/51mA/51mA,,,,
2.696,HR,35,1,12975273,g5/51mA/51mA,,,,
2.696,HR,35,2,15567067,g5/51mA/51mA,,,,
2.696,HR,35,3,16517961,g5/51mA/51mA,,,,
2.696,HR,36,0,16182613,g5/51mA/51mA,,,,
2.696,HR,36,1,12994750,g5/51mA/51mA,,,,
2.696,HR,36,2,15543879,g5/51mA/51mA,,,,
2.696,HR,36,3,16517985,g5/51mA/51mA,,,,
2.696,HR,37,0,16150085,g5/51mA/51mA,,,,
2.696,HR,37,1,13018339,g5/51mA/51mA,,,,
2.696,HR,37,2,15527935,g5/51mA/51mA,,,,
2.696,HR,37,3,16517992,g5/51mA/51mA,,,,
2.696,HR,38,0,16130470,g5/51mA/51mA,,,,
2.696,HR,38,1,13018944,g5/51mA/51mA,,,,
2.696,HR,38,2,15558730,g5/51mA/51mA,,,,
2.696,HR,38,3,16518010,g5/51mA/51mA,,,,
2.698,HR,39,0,16123201,g5/51mA/51mA,,,,
2.699,HR,39,1,13002651,g5/51mA/51mA,,,,
2.699,HR,39,2,15622066,g5/51mA/51mA,,,,
2.699,HR,39,3,16517695,g5/51mA/51mA,,,,
2.699,HR,40,0,16166702,g5/51mA/51mA,,,,
2.699,HR,40,1,12999518,g5/51mA/51mA,,,,
2.699,HR,40,2,15735712,g5/51mA/51mA,,,,
2.699,HR,40,3,16517882,g5/51mA/51mA,,,,
2.699,HR,41,0,16208761,g5/51mA/51mA,,,,
2.699,HR,41,1,13022681,g5/51mA/51mA,,,,
2.699,HR,41,2,15821016,g5/51mA/51mA,,,,
2.699,HR,41,3,16517909,g5/51mA/51mA,,,,
2.699,HR,42,0,16255880,g5/51mA/51mA,,,,
2.699,HR,42,1,13082665,g5/51mA/51mA,,,,
2.699,HR,42,2,15852701,g5/51mA/51mA,,,,
2.699,HR,42,3,16517671,g5/51mA/51mA,,,,
2.699,HR,43,0,16318183,g5/51mA/51mA,,,,
2.699,HR,43,1,13169434,g5/51mA/51mA,,,,
2.699,HR,43,2,15882867,g5/51mA/51mA,,,,
2.699,HR,43,3,16517864,g5/51mA/51mA,,,,
2.699,HR,44,0,16437134,g5/51mA/51mA,,,,
2.699,HR,44,1,13234879,g5/51mA/51mA,,,,
2.699,HR,44,2,15954675,g5/51mA/51mA,,,,
2.699,HR,44,3,16519769,g5/51mA/51mA,,,,
2.699,HR,45,0,16503942,g5/51mA/51mA,,,,
2.700,HR,45,1,13295665,g5/51mA/51mA,,,,
2.700,HR,45,2,16024008,g5/51mA/51mA,,,,
2.700,HR,45,3,16521798,g5/51mA/51mA,,,,
2.705,HR,46,0,16527914,g5/51mA/51mA,,,,
2.705,HR,46,1,13328655,g5/51mA/51mA,,,,
2.705,HR,46,2,16092413,g5/51mA/51mA,,,,
2.705,HR,46,3,16522277,g5/51mA/51mA,,,,
2.705,HR,47,0,16530279,g5/51mA/51mA,,,,
2.705,HR,47,1,13327152,g5/51mA/51mA,,,,
2.705,HR,47,2,16159314,g5/51mA/51mA,,,,
2.705,HR,47,3,16522251,g5/51mA/51mA,,,,
2.705,HR,48,0,16530936,g5/51mA/51mA,,,,
2.705,HR,48,1,13363129,g5/51mA/51mA,,,,
2.705,HR,48,2,16206116,g5/51mA/51mA,,,,
2.705,HR,48,3,16522055,g5/51mA/51mA,,,,
2.705,HR,49,0,16531096,g5/51mA/51mA,,,,
2.705,HR,49,1,13367139,g5/51mA/51mA,,,,
2.705,HR,49,2,16234757,g5/51mA/51mA,,,,
2.705,HR,49,3,16522029,g5/51mA/51mA,,,,
2.705,HR,50,0,16531217,g5/51mA/51mA,,,,
2.705,HR,50,1,13389540,g5/51mA/51mA,,,,
2.705,HR,50,2,16247978,g5/51mA/51mA,,,,
2.705,HR,50,3,16522011,g5/51mA/51mA,,,,
2.705,HR,51,0,16531096,g5/51mA/51mA,,,,
2.705,HR,51,1,13416611,g5/51mA/51mA,,,,
2.705,HR,51,2,16254856,g5/51mA/51mA,,,,
2.705,HR,51,3,16522097,g5/51mA/51mA,,,,
2.705,HR,52,0,16531397,g5/51mA/51mA,,,,
2.705,HR,52,1,13444662,g5/51mA/51mA,,,,
2.705,HR,52,2,16276976,g5/51mA/51mA,,,,
2.705,HR,52,3,16522080,g5/51mA/51mA,,,,
2.706,HR,53,0,16531517,g5/51mA/51mA,,,,
2.706,HR,53,1,13483421,g5/51mA/51mA,,,,
2.706,HR,53,2,16290687,g5/51mA/51mA,,,,
2.706,HR,53,3,16522156,g5/51mA/51mA,,,,
2.706,HR,54,0,16531370,g5/51mA/51mA,,,,
2.706,HR,54,1,13517356,g5/51mA/51mA,,,,
2.706,HR,54,2,16307887,g5/51mA/51mA,,,,
2.706,HR,54,3,16522011,g5/51mA/51mA,,,,
2.706,HR,55,0,16531446,g5/51mA/51mA,,,,
2.706,HR,55,1,13549341,g5/51mA/51mA,,,,
2.706,HR,55,2,16319966,g5/51mA/51mA,,,,
2.706,HR,55,3,16521874,g5/51mA/51mA,,,,
2.706,HR,56,0,16531525,g5/51mA/51mA,,,,
2.706,HR,56,1,13582229,g5/51mA/51mA,,,,
2.706,HR,56,2,16326066,g5/51mA/51mA,,,,
2.706,HR,56,3,16522114,g5/51mA/51mA,,,,
2.706,HR,57,0,16531559,g5/51mA/51mA,,,,
2.706,HR,57,1,13609418,g5/51mA/51mA,,,,
2.706,HR,57,2,16332465,g5/51mA/51mA,,,,
2.706,HR,57,3,16522013,g5/51mA/51mA,,,,
2.706,HR,58,0,16531550,g5/51mA/51mA,,,,
2.706,HR,58,1,13636554,g5/51mA/51mA,,,,
2.706,HR,58,2,16335895,g5/51mA/51mA,,,,
2.706,HR,58,3,16522073,g5/51mA/51mA,,,,
2.706,HR,59,0,16531635,g5/51mA/51mA,,,,
2.706,HR,59,1,13659300,g5/51mA/51mA,,,,
2.706,HR,59,2,16339938,g5/51mA/51mA,,,,
2.706,HR,59,3,16521892,g5/51mA/51mA,,,,
2.706,HR,60,0,16531703,g5/51mA/51mA,,,,
2.706,HR,60,1,13681499,g5/51mA/51mA,,,,
2.706,HR,60,2,16341498,g5/51mA/51mA,,,,
2.706,HR,60,3,16522002,g5/51mA/51mA,,,,
2.706,HR,61,0,16531481,g5/51mA/51mA,,,,
2.706,HR,61,1,13701724,g5/51mA/51mA,,,,
2.706,HR,61,2,16345527,g5/51mA/51mA,,,,
2.706,HR,61,3,16522089,g5/51mA/51mA,,,,
2.706,HR,62,0,16531559,g5/51mA/51mA,,,,
2.706,HR,62,1,13718804,g5/51mA/51mA,,,,
2.706,HR,62,2,16354662,g5/51mA/51mA,,,,
2.706,HR,62,3,16521961,g5/51mA/51mA,,,,
2.706,HR,63,0,16531848,g5/51mA/51mA,,,,
2.706,HR,63,1,13734265,g5/51mA/51mA,,,,
2.706,HR,63,2,16358526,g5/51mA/51mA,,,,
2.706,HR,63,3,16522292,g5/51mA/51mA,,,,
2.706,HR,64,0,16531770,g5/51mA/51mA,,,,
2.706,HR,64,1,13745151,g5/51mA/51mA,,,,
2.706,HR,64,2,16361701,g5/51mA/51mA,,,,
2.706,HR,64,3,16522224,g5/51mA/51mA,,,,
2.706,HR,65,0,16531992,g5/51mA/51mA,,,,
2.706,HR,65,1,13751113,g5/51mA/51mA,,,,
2.706,HR,65,2,16375486,g5/51mA/51mA,,,,
2.706,HR,65,3,16522454,g5/51mA/51mA,,,,
2.706,HR,66,0,16531770,g5/51mA/51mA,,,,
2.706,HR,66,1,13752503,g5/51mA/51mA,,,,
2.706,HR,66,2,16372647,g5/51mA/51mA,,,,
2.706,HR,66,3,16522361,g5/51mA/51mA,,,,
2.762,SPO2,33,0,16602309,g2/33mA/0mA,,,,
2.762,SPO2,33,1,16777215,g2/22mA/0mA,,,,
2.762,SPO2,34,0,16517172,g2/33mA/0mA,,,,
2.762,SPO2,34,1,15756822,g2/22mA/0mA,,,,
2.762,SPO2,35,0,16530936,g2/33mA/0mA,,,,
2.762,SPO2,35,1,15750878,g2/22mA/0mA,,,,
2.762,SPO2,36,0,16505522,g2/33mA/0mA,,,,
2.762,SPO2,36,1,15729431,g2/22mA/0mA,,,,
2.762,SPO2,37,0,16499608,g2/33mA/0mA,,,,
2.762,SPO2,37,1,15718585,g2/22mA/0mA,,,,
2.762,SPO2,38,0,16498384,g2/33mA/0mA,,,,
2.762,SPO2,38,1,15710134,g2/22mA/0mA,,,,
2.762,SPO2,39,0,16485207,g2/33mA/0mA,,,,
2.762,SPO2,39,1,15698831,g2/22mA/0mA,,,,
2.762,SPO2,40,0,16447279,g2/33mA/0mA,,,,
2.762,SPO2,40,1,15669300,g2/22mA/0mA,,,,
2.763,SPO2,41,0,16405123,g2/33mA/0mA,,,,
2.763,SPO2,41,1,15629740,g2/22mA/0mA,,,,
2.763,SPO2,42,0,16382126,g2/33mA/0mA,,,,
2.763,SPO2,42,1,15619079,g2/22mA/0mA,,,,
2.763,SPO2,43,0,16391596,g2/33mA/0mA,,,,
2.763,SPO2,43,1,15626419,g2/22mA/0mA,,,,
2.763,SPO2,44,0,16414750,g2/33mA/0mA,,,,
2.763,SPO2,44,1,15646337,g2/22mA/0mA,,,,
2.763,SPO2,45,0,16414039,g2/33mA/0mA,,,,
2.763,SPO2,45,1,15645847,g2/22mA/0mA,,,,
2.763,SPO2,46,0,16401177,g2/33mA/0mA,,,,
2.763,SPO2,46,1,15628981,g2/22mA/0mA,,,,
2.763,SPO2,47,0,16375381,g2/33mA/0mA,,,,
2.763,SPO2,47,1,15602590,g2/22mA/0mA,,,,
2.763,SPO2,48,0,16363638,g2/33mA/0mA,,,,
2.763,SPO2,48,1,15586080,g2/22mA/0mA,,,,
2.763,SPO2,49,0,16346197,g2/33mA/0mA,,,,
2.763,SPO2,49,1,15568131,g2/22mA/0mA,,,,
2.764,SPO2,50,0,16339226,g2/33mA/0mA,,,,
2.764,SPO2,50,1,15558912,g2/22mA/0mA,,,,
2.764,SPO2,51,0,16329151,g2/33mA/0mA,,,,
2.764,SPO2,51,1,15547959,g2/22mA/0mA,,,,
2.764,SPO2,52,0,16317304,g2/33mA/0mA,,,,
2.764,SPO2,52,1,15534745,g2/22mA/0mA,,,,
2.764,SPO2,53,0,16315618,g2/33mA/0mA,,,,
2.764,SPO2,53,1,15531724,g2/22mA/0mA,,,,
2.764,SPO2,54,0,16312821,g2/33mA/0mA,,,,
2.764,SPO2,54,1,15528298,g2/22mA/0mA,,,,
2.764,SPO2,55,0,16313637,g2/33mA/0mA,,,,
2.764,SPO2,55,1,15527618,g2/22mA/0mA,,,,
2.764,SPO2,56,0,16312231,g2/33mA/0mA,,,,
2.764,SPO2,56,1,15525143,g2/22mA/0mA,,,,
2.764,SPO2,57,0,16309945,g2/33mA/0mA,,,,
2.764,SPO2,57,1,15522667,g2/22mA/0mA,,,,
2.764,SPO2,58,0,16310650,g2/33mA/0mA,,,,
2.764,SPO2,58,1,15521718,g2/22mA/0mA,,,,
2.878,SPO2,59,0,16306520,g2/33mA/0mA,,,,
2.878,SPO2,59,1,15517548,g2/22mA/0mA,,,,
2.878,SPO2,60,0,16306971,g2/33mA/0mA,,,,
2.878,SPO2,60,1,15516069,g2/22mA/0mA,,,,
2.878,SPO2,61,0,16302384,g2/33mA/0mA,,,,
2.878,SPO2,61,1,15509839,g2/22mA/0mA,,,,
2.878,SPO2,62,0,16299940,g2/33mA/0mA,,,,
2.878,SPO2,62,1,15506476,g2/22mA/0mA,,,,
2.878,SPO2,63,0,16298779,g2/33mA/0mA,,,,
2.878,SPO2,63,1,15504016,g2/22mA/0mA,,,,
2.878,SPO2,64,0,16292456,g2/33mA/0mA,,,,
2.878,SPO2,64,1,15496950,g2/22mA/0mA,,,,
2.878,SPO2,65,0,16280810,g2/33mA/0mA,,,,
2.878,SPO2,65,1,15487355,g2/22mA/0mA,,,,
3.958,HR,67,0,16531746,g5/26mA/26mA,,,,
3.958,HR,67,1,13759157,g5/26mA/26mA,,,,
3.958,HR,67,2,16360925,g5/26mA/26mA,,,,
3.958,HR,67,3,16522149,g5/26mA/26mA,,,,
3.958,HR,68,0,13492598,g5/26mA/26mA,,,,
3.958,HR,68,1,11583032,g5/26mA/26mA,,,,
3.958,HR,68,2,13077853,g5/26mA/26mA,,,,
3.958,HR,68,3,14233607,g5/26mA/26mA,,,,
3.958,HR,69,0,13480126,g5/26mA/26mA,,,,
3.958,HR,69,1,11605852,g5/26mA/26mA,,,,
3.958,HR,69,2,13068212,g5/26mA/26mA,,,,
3.958,HR,69,3,14221422,g5/26mA/26mA,,,,
3.958,HR,70,0,13461630,g5/26mA/26mA,,,,
3.958,HR,70,1,11617959,g5/26mA/26mA,,,,
3.958,HR,70,2,13045220,g5/26mA/26mA,,,,
3.958,HR,70,3,14199106,g5/26mA/26mA,,,,
3.958,HR,71,0,13437358,g5/26mA/26mA,,,,
3.958,HR,71,1,11623361,g5/26mA/26mA,,,,
3.958,HR,71,2,13024702,g5/26mA/26mA,,,,
3.958,HR,71,3,14184500,g5/26mA/26mA,,,,
3.958,HR,72,0,13400948,g5/26mA/26mA,,,,
3.958,HR,72,1,11619912,g5/26mA/26mA,,,,
3.958,HR,72,2,13005284,g5/26mA/26mA,,,,
3.958,HR,72,3,14174168,g5/26mA/26mA,,,,
3.959,HR,73,0,13357864,g5/26mA/26mA,,,,
3.959,HR,73,1,11615357,g5/26mA/26mA,,,,
3.959,HR,73,2,12989416,g5/26mA/26mA,,,,
3.959,HR,73,3,14164596,g5/26mA/26mA,,,,
3.959,HR,74,0,13317615,g5/26mA/26mA,,,,
3.959,HR,74,1,11616851,g5/26mA/26mA,,,,
3.959,HR,74,2,13000584,g5/26mA/26mA,,,,
3.959,HR,74,3,14147321,g5/26mA/26mA,,,,
3.959,HR,75,0,13264234,g5/26mA/26mA,,,,
3.959,HR,75,1,11615826,g5/26mA/26mA,,,,
3.959,HR,75,2,12958474,g5/26mA/26mA,,,,
3.959,HR,75,3,14130676,g5/26mA/26mA,,,,
3.959,HR,76,0,13226124,g5/26mA/26mA,,,,
3.959,HR,76,1,11626858,g5/26mA/26mA,,,,
3.959,HR,76,2,12945438,g5/26mA/26mA,,,,
3.959,HR,76,3,14115407,g5/26mA/26mA,,,,
3.959,HR,77,0,13190473,g5/26mA/26mA,,,,
3.959,HR,77,1,11648620,g5/26mA/26mA,,,,
3.959,HR,77,2,12936744,g5/26mA/26mA,,,,
3.959,HR,77,3,14130292,g5/26mA/26mA,,,,
3.959,HR,78,0,13169248,g5/26mA/26mA,,,,
3.959,HR,78,1,11667030,g5/26mA/26mA,,,,
3.959,HR,78,2,12928497,g5/26mA/26mA,,,,
3.959,HR,78,3,14154906,g5/26mA/26mA,,,,
3.959,HR,79,0,13157747,g5/26mA/26mA,,,,
3.959,HR,79,1,11665606,g5/26mA/26mA,,,,
3.959,HR,79,2,12939398,g5/26mA/26mA,,,,
3.959,HR,79,3,14146205,g5/26mA/26mA,,,,
4.017,HR,80,0,13136019,g5/26mA/26mA,,,,
4.017,HR,80,1,11643221,g5/26mA/26mA,,,,
